run_id,stage,vpn,client_role,client_type,wifi_band,host,repeat,mtu,delay_ms,loss_pct,cpu_stress,cpu_workers,cpu_sample_interval_sec,ping_interval_sec,duration_sec,ping_count,udp_bandwidth,iface,client_conf,measure_handshake,measure_reconnect,capture,start_vpn,stop_vpn,tcp_throughput_mbps,udp_throughput_mbps,udp_loss_pct_actual,udp_jitter_ms,rtt_min_ms,rtt_avg_ms,rtt_max_ms,rtt_mdev_ms,cpu_avg_percent,cpu_max_percent,throughput_per_cpu,reconnect_ms,handshake_ms,folder
loss_ipsec_vm_5GHz_20260421T145059091820Z_r1_aaea393a,loss,ipsec,vm,WSL,5GHz,Aregae,1,1500,,1.0,False,2,1.0,0.2,60,50,50M,eth0,,False,False,True,True,True,5.5381279639803545,49.71673860598896,1.1841210941087863,0.1225344784174591,15.824,23.919,40.997,6.904,99.23664122137404,100.0,0.05580728948318665,,,C:\vpn-thesis\results\loss_ipsec_wsl_5GHz_20260421T145059091820Z_r1_aaea393a
loss_ipsec_vm_5GHz_20260421T150011384777Z_r2_f652c586,loss,ipsec,vm,WSL,5GHz,Aregae,2,1500,,1.0,False,2,1.0,0.2,60,50,50M,eth0,,False,False,True,True,True,5.724034866836147,49.99925316792383,1.213653418286637,0.18093454219567037,14.365,18.801,29.224,3.389,99.23664122137404,100.0,0.057680659042733486,,,C:\vpn-thesis\results\loss_ipsec_wsl_5GHz_20260421T150011384777Z_r2_f652c586
loss_ipsec_vm_5GHz_20260421T150916371434Z_r3_40dea1ca,loss,ipsec,vm,WSL,5GHz,Aregae,3,1500,,1.0,False,2,1.0,0.2,60,50,50M,eth0,,False,False,True,True,True,5.5692064406955,49.9952203237434,1.2089216886177228,0.16669782640285782,14.482,23.066,47.605,7.54,99.23664122137404,100.0,0.056120464902393113,,,C:\vpn-thesis\results\loss_ipsec_wsl_5GHz_20260421T150916371434Z_r3_40dea1ca
loss_openvpn_pi_5GHz_20260420T085515312356Z_r1_61662eb7,loss,openvpn,pi,RaspberryPi,5GHz,ubuntu,1,1500,,1.0,False,2,1.0,0.2,60,50,50M,eth0,/home/pi-client/pi-client.ovpn,False,False,True,True,True,7.698790376830355,49.999321501119525,0.9991676434116428,0.0995892460264785,12.672,12.952,13.825,0.179,12.222137404580153,24.8,0.6299054021390148,,,C:\vpn-thesis\results\loss_openvpn_pi_5GHz_20260420T085515312356Z_r1_61662eb7
loss_openvpn_pi_5GHz_20260420T090407028839Z_r2_b86531c0,loss,openvpn,pi,RaspberryPi,5GHz,ubuntu,2,1500,,1.0,False,2,1.0,0.2,60,50,50M,eth0,/home/pi-client/pi-client.ovpn,False,False,True,True,True,7.9626697065716705,49.9993190011577,1.0107187144337426,0.12032389341488922,12.703,12.949,13.201,0.102,1.713740458015267,7.1,4.646368514747834,,,C:\vpn-thesis\results\loss_openvpn_pi_5GHz_20260420T090407028839Z_r2_b86531c0
loss_openvpn_pi_5GHz_20260420T091259816350Z_r3_033d5cee,loss,openvpn,pi,RaspberryPi,5GHz,ubuntu,3,1500,,1.0,False,2,1.0,0.2,60,50,50M,eth0,/home/pi-client/pi-client.ovpn,False,False,True,True,True,6.753496646172745,49.999315667875656,1.048089826564066,0.12672440026539783,12.682,12.914,13.201,0.118,9.412056737588651,26.6,0.7175367546608071,,,C:\vpn-thesis\results\loss_openvpn_pi_5GHz_20260420T091259816350Z_r3_033d5cee
loss_openvpn_vm_5GHz_20260420T122939323201Z_r1_7f512d88,loss,openvpn,vm,VM,5GHz,ubuntu,1,1500,,1.0,False,2,1.0,0.2,60,50,50M,enp0s3,/home/clientvm/vm-client.ovpn,False,False,True,True,True,8.435318076110299,49.999342774169996,1.33107750010192,0.1762767129160606,13.689,14.033,18.051,0.597,18.413846153846155,46.7,0.4580964783584004,,,C:\vpn-thesis\results\loss_openvpn_vm_5GHz_20260420T122939323201Z_r1_7f512d88
loss_openvpn_vm_5GHz_20260420T123838090971Z_r2_410f6d7f,loss,openvpn,vm,VM,5GHz,ubuntu,2,1500,,1.0,False,2,1.0,0.2,60,50,50M,enp0s3,/home/clientvm/vm-client.ovpn,False,False,True,True,True,8.251604156410595,49.9992322052466,2.001386123813471,0.20525043098460535,13.594,14.103,20.486,1.197,16.905833333333334,42.9,0.48809212735706187,,,C:\vpn-thesis\results\loss_openvpn_vm_5GHz_20260420T123838090971Z_r2_410f6d7f
loss_openvpn_vm_5GHz_20260420T124734228897Z_r3_041cff08,loss,openvpn,vm,VM,5GHz,ubuntu,3,1500,,1.0,False,2,1.0,0.2,60,50,50M,enp0s3,/home/clientvm/vm-client.ovpn,False,False,True,True,True,8.3403019482224,49.99931040597648,1.014788667796852,0.19947675701799,13.7,14.65,43.983,4.24,20.325384615384618,45.7,0.4103391943643462,,,C:\vpn-thesis\results\loss_openvpn_vm_5GHz_20260420T124734228897Z_r3_041cff08
loss_openvpn_vm_5GHz_20260421T144626569254Z_r1_3cd5d68c,loss,openvpn,vm,WSL,5GHz,Aregae,1,1500,,1.0,False,2,1.0,0.2,60,50,50M,eth0,/home/clientvm/vm-client.ovpn,False,False,True,True,True,5.229851155320466,49.98695845347702,4.260705281113444,0.24117304599924738,13.905,23.825,62.47,10.24,100.0,100.0,0.05229851155320466,,,C:\vpn-thesis\results\loss_openvpn_wsl_5GHz_20260421T144626569254Z_r1_3cd5d68c
